sasdate,RPI,W875RX1,DPCERA3M086SBEA,CMRMTSPLx,RETAILx,INDPRO,IPFPNSS,IPFINAL,IPCONGD,IPDCONGD,IPNCONGD,IPBUSEQ,IPMAT,IPDMAT,IPNMAT,IPMANSICS,IPB51222S,IPFUELS,CUMFNS,HWI,HWIURATIO,CLF16OV,CE16OV,UNRATE,UEMPMEAN,UEMPLT5,UEMP5TO14,UEMP15OV,UEMP15T26,UEMP27OV,CLAIMSx,PAYEMS,USGOOD,CES1021000001,USCONS,MANEMP,DMANEMP,NDMANEMP,SRVPRD,USTPU,USWTRADE,USTRADE,USFIRE,USGOVT,CES0600000007,AWOTMAN,AWHMAN,HOUST,HOUSTNE,HOUSTMW,HOUSTS,HOUSTW,PERMIT,PERMITNE,PERMITMW,PERMITS,PERMITW,ACOGNO,AMDMNOx,ANDENOx,AMDMUOx,BUSINVx,ISRATIOx,M1SL,M2SL,M2REAL,BOGMBASE,TOTRESNS,NONBORRES,BUSLOANS,REALLN,NONREVSL,CONSPI,S.P.500,S.P.div.yield,S.P.PE.ratio,FEDFUNDS,CP3Mx,TB3MS,TB6MS,GS1,GS5,GS10,AAA,BAA,COMPAPFFx,TB3SMFFM,TB6SMFFM,T1YFFM,T5YFFM,T10YFFM,AAAFFM,BAAFFM,TWEXAFEGSMTHx,EXSZUSx,EXJPUSx,EXUSUKx,EXCAUSx,WPSFD49207,WPSFD49502,WPSID61,WPSID62,OILPRICEx,PPICMM,CPIAUCSL,CPIAPPSL,CPITRNSL,CPIMEDSL,CUSR0000SAC,CUSR0000SAD,CUSR0000SAS,CPIULFSL,CUSR0000SA0L2,CUSR0000SA0L5,PCEPI,DDURRG3M086SBEA,DNDGRG3M086SBEA,DSERRG3M086SBEA,CES0600000008,CES2000000008,CES3000000008,UMCSENTx,DTCOLNVHFNM,DTCTHFNM,INVEST,VIXCLSx
03/01/2006,0.004273714,0.004546398,0.002098304,0.00168489,0.002699999,0.002264958,0.004248034,0.005338229,0.005589938,0.008594619,0.004624277,0.008920621,-2.42E-04,0.002304935,-0.005630273,-1.41E-04,0.075021635,-0.033688221,-0.1485,407,0.067085353,0.001141136,0.00197773,-0.1,-0.7,0.031324181,-0.043559615,-0.070368523,-0.116110794,-0.030841106,0.037135069,0.002273958,0.00159624,0.010174385,0.003256695,3.52E-04,0.001556767,-0.001724634,0.002408821,0.001493709,0.002670597,0.00172764,0.002038003,0.001142048,40.4,-0.1,41.1,7.585281079,5.129898715,5.690359454,6.924612396,6.188264123,7.658227526,5.351858133,5.777652323,6.975413927,6.242223265,0.015911094,0.033341941,0.097779017,0.028216947,0.009740792,0,0.004273958,-0.001489387,6.49E-04,0.005569599,0.011004203,NA,5.72E-04,-9.31E-04,0.004068825,-1.26E-04,0.013297789,-0.008698587,-0.004686816,0.1,0.16,0.08,0.1,0.09,0.15,0.15,0.18,0.14,0.2,-0.08,0.03,0.18,0.13,0.13,0.94,1.82,-3.37E-04,-1.53E-04,-0.004956242,-0.002176279,0.007284743,0.015051904,0.021195552,0.004319278,0.046988295,0.081451437,-0.047728905,0.001001753,0.020269738,5.54E-04,-6.24E-04,0.003073709,-7.57E-07,8.43E-04,0.001995013,0.001575768,0.001556421,0.001337915,-7.32E-04,0.005734402,2.25E-04,-1.26E-06,-0.001019108,-3.59E-07,2.2,0.029709369,0.022121668,-0.00752124,11.1908
04/01/2006,5.23E-04,0.001074447,0.00177767,-0.009494222,0.004930678,0.002956254,0.003846252,0.006213986,0.002745331,-0.002088591,0.004325114,0.015341511,0.00184038,0.001452902,-0.002224014,0.003484167,-0.014624464,-5.56E-04,0.1402,58,0.003635162,4.51E-04,1.39E-04,0,-0.4,0.002253945,0.069092917,-0.008463868,-0.040273899,0.016667052,0.006112186,0.001241502,0.002610563,0.015968732,0.004800528,8.44E-04,0.002219757,-0.001535509,9.69E-04,-2.30E-04,0.0020455,-0.002308536,0.002631266,7.30E-04,40.6,-0.1,41.2,7.50714108,5.192956851,5.831882477,6.771935556,6.056784013,7.599901959,5.214935758,5.645446898,6.924612396,6.242223265,-0.002849375,-0.056885549,-0.091134381,0.015287333,0.006048319,0.01,-0.004778427,0.003365204,5.31E-04,-0.007551242,0.08930952,NA,0.005749679,0.002389344,-8.83E-04,-1.02E-04,0.006494855,0.005234892,-0.014848269,0.2,0.15,0.09,0.1,0.13,0.18,0.27,0.31,0.27,0.15,-0.19,-0.07,0.11,0.11,0.2,1.05,1.89,-0.013437881,-0.017001955,-0.001777704,0.013552966,-0.011471404,0.004353995,0.004795721,0.009864062,0.056442532,0.082113273,0.141750855,0.003491632,-0.00678584,0.022805402,-6.17E-04,0.008567606,0.001741402,-6.44E-06,0.003966256,0.005235338,0.003614222,0.002697949,0.00309854,0.008421392,6.19E-04,0.001119189,0.001523745,0.001195099,-1.5,-0.004132554,-0.006310607,0.02086662,11.1636
05/01/2006,-7.62E-04,-0.001467826,0.001677363,0.008184546,-0.002013648,2.51E-04,-0.00129285,-6.30E-04,-0.001590342,-0.006158377,-1.08E-04,0.001375249,0.002225184,-0.002987126,5.34E-04,-0.002457417,0.004318839,0.044780115,-0.3311,-327,-0.033354528,0.001245239,0.002278966,-0.1,0.4,-0.046073408,0.021704847,-0.021478489,-0.053252159,0.001501502,0.091680412,2.72E-04,-0.001459306,0.00326105,-0.001684047,-0.001618066,-3.33E-04,-0.003849119,6.16E-04,-3.06E-04,0.002024188,-0.002032528,4.78E-04,3.19E-04,40.3,0.1,41.1,7.571473649,5.262690189,5.66296048,6.860663671,6.228511004,7.552237288,5.117993812,5.66296048,6.859614904,6.208590026,0.027728358,0.005547774,0.011380441,0.009768209,0.011019519,0,0.005492027,-0.004511117,-0.001977423,0.00530447,-0.028035757,NA,0.00126093,-0.001509395,-0.002042036,5.72E-05,-0.009382133,0.033450041,-0.026268914,0.15,0.11,0.12,0.1,0.1,0.1,0.12,0.11,0.07,0.11,-0.22,-0.12,0.06,0.06,0.17,1.01,1.81,-0.039548937,-0.051170235,-0.046678054,0.055394038,-0.030258286,-0.008127585,-0.010263053,-6.93E-04,-0.010039644,-0.084733058,-0.003235231,-0.002009939,-0.001684145,-0.01562371,-1.29E-05,-0.006140511,-0.001741402,4.14E-04,-0.002500203,-0.003153123,-0.002081042,-0.001951685,-0.001301595,-0.007455784,-1.51E-04,0.001669559,0.006056502,-3.21E-06,-8.3,-0.024927405,-0.001751353,-0.01214362,13.4881
06/01/2006,0.00123109,8.91E-04,5.46E-04,-0.002756493,0.003288634,0.003361871,0.003791958,0.005747535,0.004917525,0.00681396,0.00431677,0.007786766,0.002820967,3.40E-04,0.001535097,0.002933245,0.018939665,0.024207475,0.0905,151,0.019650426,0.001884778,0.001830524,0,-0.5,0.060971262,-0.053001853,-0.079500085,0.013326696,-0.152027404,-0.085441679,5.94E-04,4.43E-05,0.010203344,-0.001816767,7.04E-04,0.001219174,-1.93E-04,7.04E-04,8.04E-04,6.68E-04,7.72E-04,-0.001433692,-1.82E-04,40.6,0,41.2,7.496652438,5.111987788,5.66296048,6.80461452,6.100318952,7.532088144,5.147494477,5.655991811,6.834108739,6.173786104,-0.008723601,0.024717588,-0.009820915,0.016511359,0.009086106,0.01,-0.012732579,0.004577382,0.003126662,-0.004439032,-0.026568904,NA,-0.002469431,0.001870214,-0.008576047,-0.001323693,-0.028973629,0.070212079,-0.041704072,0.05,0.2,0.07,0.15,0.16,0.07,0,-0.06,0.03,0.26,-0.2,-0.02,0.17,0.08,0.12,0.9,1.79,0.010460301,0.01068918,0.025576209,-0.013577063,0.00332779,0.004968954,0.006596364,-0.003697903,-0.040686466,-0.017495725,-0.205719345,-5.04E-04,-8.39E-04,-0.003297592,-6.08E-04,-0.001827961,-8.73E-04,-8.67E-06,-0.001488679,-0.001046283,-5.22E-04,-2.20E-04,-0.002450428,-6.17E-04,3.20E-04,5.40E-04,9.34E-04,-0.001194386,5.8,0.039870002,0.008697719,-0.010227494,15.8913
07/01/2006,-8.18E-04,-0.001459924,0.005628294,-0.004350356,0.003144161,-6.53E-04,-0.002378279,-0.003598061,-0.008961747,-0.036762131,-1.58E-04,0.008366914,0.001522441,-0.005976195,0.002333976,-0.003401827,0.018550436,-0.013370638,-0.4132,-220,-0.046644526,1.52E-04,-0.001046594,0.1,0.5,0.005897548,0.023799315,0.073402505,0.004065046,0.130031826,0.042614168,0.001422027,-3.54E-04,0.006584782,0.001687107,-0.001760502,-0.002217788,-9.65E-04,0.001774561,9.56E-04,0.001471696,1.44E-04,2.39E-04,0.002323728,40.6,0.1,41.3,7.459914766,5.010635294,5.673323267,6.775366091,6.040254711,7.474772182,5.147494477,5.624017506,6.800170068,6.03068526,-0.019944228,-0.054462582,-0.024097894,0.010349265,0.003792059,0.01,0.006359163,4.91E-04,6.48E-04,-8.62E-04,0.004385628,NA,-0.003850518,-0.002470879,0.010285786,1.95E-04,0.005625838,0.006963652,-0.007311565,0.25,0.12,0.16,0.09,0.06,-0.03,-0.02,-0.04,-0.02,0.13,-0.29,-0.18,-0.02,-0.2,-0.15,0.61,1.52,0.004854516,0.00445399,0.00991362,4.34E-04,0.013998713,-0.007450345,-0.007790017,-0.003040045,0.043660886,0.047192115,0.104331734,0.002955364,-0.010867903,0.019446872,-3.06E-04,0.008447582,0.002615899,-8.61E-06,0.003921539,0.005176242,0.003057779,9.49E-04,0.003728166,0.006873414,-0.00163326,-0.004451872,-0.007526731,-5.96E-04,-0.2,0.001633785,0.001772676,0.005740186,14.522
08/01/2006,-9.57E-04,-0.001409493,-0.003324732,0.005591966,0.004682535,0.004331093,0.005403745,0.009080539,0.009400394,0.02788437,0.003586511,0.008548653,0.002958234,0.009655301,0.005884101,0.007106869,-5.38E-04,0.014307906,0.4065,316,0.051818073,0.002236938,0.002929091,0,0,-0.044334834,0.054908576,0.001745963,0.001013685,0.001532567,-0.014375099,0.001215183,-8.41E-04,0.004312761,0.001036807,-0.002046073,-0.001777778,-0.002512807,0.001622459,3.82E-04,0.001401231,1.50E-04,8.36E-04,0.001727901,40.6,-0.2,41.2,7.408530567,5.075173815,5.513428746,6.735780014,5.991464547,7.451241685,5.111987788,5.605802066,6.769641977,6.023447593,0.009817696,0.00466228,-0.025563057,0.001918572,0.007334254,-0.01,0.002183566,-0.001537378,1.18E-04,-0.001112136,-0.045794423,NA,0.008966283,-0.005497456,8.39E-04,3.62E-04,0.021128293,-0.022158549,0.008897617,0.01,-0.08,0.01,-0.09,-0.14,-0.22,-0.21,-0.17,-0.17,0.04,-0.29,-0.28,-0.17,-0.43,-0.37,0.43,1.34,-0.009486105,-0.004697506,0.001357841,0.02664399,-0.009966269,0.009290455,0.009549084,0.004209781,0.024235663,-0.065920207,-0.046692984,-0.001010265,0.015901429,-0.013093914,8.81E-04,-0.004865739,-0.002617421,-8.56E-06,-0.001496167,-0.002613805,-0.001553922,-2.70E-04,-1.30E-04,-0.002886654,6.16E-04,0.003879196,0.00148919,0.002975307,-2.7,0.002254896,0.002261365,0.001160915,12.5604
09/01/2006,0.005885291,0.006296662,0.006181206,-1.81E-04,-0.004807889,-0.001813429,-0.001771768,-0.002326028,-0.004552543,-0.016909803,-6.35E-04,0.001471034,-0.001889466,0.00149894,0.002823745,7.93E-04,-0.042803033,0.023470262,-0.0994,27,0.027613587,-3.56E-04,0.00131288,-0.2,0,0.001919018,-0.089848718,-0.027411088,-0.001013685,-0.047833501,0.006186077,0.001001781,-0.001507493,0.005721567,-2.59E-04,-0.002404187,-0.002226676,-0.00271318,0.001497341,8.40E-04,0.001518629,2.03E-04,0.001909081,0.003220469,40.3,-0.2,41.1,7.45007957,4.955827058,5.590986981,6.836259277,5.937536205,7.411556288,5.099866428,5.513428746,6.72982407,6.00635316,-0.043336873,0.108954985,0.247005298,0.038153919,0.003780972,0.03,-0.00584626,-6.10E-04,0.00884806,0.003084723,0.047894208,NA,-0.020035808,0.005586177,-1.52E-04,1.97E-04,0.023487676,-0.02637277,0.01773794,0,-0.04,-0.15,-0.08,-0.11,-0.15,-0.16,-0.17,-0.16,0,-0.44,-0.36,-0.28,-0.58,-0.53,0.26,1.18,0.004470021,0.011060541,0.011068198,-0.005399695,-0.001879784,-0.018599458,-0.023927148,-0.016893787,-0.058640993,-0.115848167,-0.013710109,-0.009344723,-0.003366856,-0.045305356,-6.02E-04,-0.020468585,-3.05E-06,4.07E-04,-0.010265747,-0.011869689,-0.009162913,-0.005764608,-0.004997734,-0.023655958,2.84E-04,-0.002773612,-8.88E-06,-0.002975307,3.4,-0.005070633,-6.35E-04,-0.009129744,11.397
10/01/2006,0.005329404,0.006594613,0.004311413,7.25E-04,-0.00139109,-0.001025473,-5.84E-04,1.47E-04,-0.001244632,-0.013509482,0.002588163,0.002099376,-0.001619691,-0.011131325,-8.05E-04,-0.00452878,0.03259177,-0.031566242,-0.5268,-146,-0.009362227,0.002495861,0.003439853,-0.1,-0.8,0.00306279,0.024062759,-0.07877353,-0.002030458,-0.144028057,-0.002216243,1.75E-04,-0.003600564,0.008049921,-0.004675333,-0.003546103,-0.0030139,-0.00447341,9.18E-04,0.001525961,-2.90E-04,0.002192955,-5.96E-04,-6.34E-04,40.6,0,41.1,7.307202315,4.9698133,5.429345629,6.599870499,5.950642553,7.358830898,5.023880521,5.472270674,6.694562059,5.918893854,-0.005558679,-0.078636233,-0.13113222,0.013419564,0.003777431,0.01,0.010161183,0.003145814,0.011542382,-0.001604794,-0.019008458,NA,0.009556645,0.037601814,-0.005544606,-5.02E-04,0.034048763,-0.042152949,0.027276124,0,-0.01,0.11,0.03,0.04,0.02,0.01,0,-0.01,-0.01,-0.33,-0.33,-0.24,-0.56,-0.52,0.26,1.17,0.009646105,0.011733383,0.011826779,-0.003935757,0.011048852,0.002382987,0.004633102,4.94E-04,-0.057053264,0.052946077,0.041139785,4.71E-04,-0.006666673,0.005971706,-3.03E-04,0.002832126,-8.80E-04,-0.002083586,4.59E-04,-0.001105947,-2.61E-05,2.65E-04,0.004515905,0.001231405,-9.51E-04,0.003854471,9.78E-04,0.004742155,8.2,-0.021372887,-0.006652191,0.02219207,10.7972
11/01/2006,0.005030741,0.005373598,3.59E-04,5.80E-04,0.002240404,-2.68E-04,0.001358351,0.002940322,0.001791779,0.006073821,4.63E-04,0.004740108,-0.002397156,-0.001102718,-0.001486673,0.001353524,0.003853151,2.48E-05,-0.0735,54,-0.006542298,0.002397791,0.001512818,0.1,-0.1,-0.040965353,0.050532187,0.045968766,0.043744549,0.047994725,0.033505277,0.001599025,-0.002139801,0.00251217,-0.002084963,-0.002418553,-0.003023011,-0.001365454,0.002331339,0.002284584,0.001908365,0.002311748,9.54E-04,6.79E-04,40.5,-0.1,41,7.358830898,5.017279837,5.429345629,6.725033642,5.880532986,7.33628566,4.990432587,5.455321115,6.685860947,5.866468057,0.016875637,0.035575022,-0.010022863,0.020651218,0.003983514,-0.01,-0.003950105,-0.002022961,0.004545462,0.009347613,0.030899736,NA,-0.00132462,-0.037777762,0.00449355,-2.23E-04,0.01835794,-0.013778192,0.007327172,0,0,0.02,0.03,0,-0.11,-0.13,-0.18,-0.22,-0.01,-0.31,-0.3,-0.24,-0.67,-0.65,0.08,0.95,-0.010495801,-0.019713756,-0.010922863,0.019002947,0.006535971,0.017565595,0.019449747,0.015271407,0.196648553,0.089635867,-0.005257333,0.004942918,-1.11E-05,0.025638732,-3.00E-04,0.00975862,-8.87E-04,0.001654766,0.005902381,0.007805347,0.00563067,0.002700754,-0.00185629,0.012283999,2.98E-04,-0.002215062,0.001457539,-0.003560121,-1.5,-0.009304469,-0.002984726,-0.016442532,10.4842
12/01/2006,0.005844372,0.005028241,0.005781261,0.015868534,0.012348773,0.010202449,0.010019772,0.008446227,0.004978379,0.022920593,-6.89E-04,0.015897833,0.010404475,0.013107747,0.023392132,0.014452563,-0.069443997,0.014785761,0.95,-25,0.007298498,0.002136739,0.002991385,-0.1,-0.1,0.033290719,-0.077521777,-0.035835989,-0.037665503,-0.034175988,-0.006920443,0.001334213,-1.79E-04,0.00672035,0.00247541,-0.001853437,-5.61E-04,-0.004107585,0.00162958,0.001785952,0.004280552,9.11E-05,-1.19E-04,2.26E-04,40.8,0.1,41.1,7.407924323,5.170483995,5.455321115,6.687108608,6.079933195,7.401231264,5.147494477,5.505331536,6.722629795,5.963579344,0.04133176,0.019531424,0.056917281,0.016420518,9.53E-04,-0.03,-0.003433425,0.001020239,6.60E-04,0.003440642,0.018558282,NA,0.003354726,0.001951253,0.002480627,-4.26E-04,0.019807711,-0.016416575,0.006620172,-0.01,0,-0.09,-0.07,-0.07,-0.05,-0.04,-0.01,0.02,0,-0.39,-0.36,-0.3,-0.71,-0.68,0.08,0.98,-0.007084658,-0.02101897,1.28E-05,0.026011685,0.015115399,-0.001306713,5.39E-04,5.83E-04,-0.085144576,0.035541517,-0.011393644,0.004935599,0.006688969,0.024954413,-0.001177157,0.011686514,0.001752827,-8.39E-06,0.005403848,0.007829797,0.005112223,0.003203806,-3.26E-04,0.014277947,1.08E-04,0.002177085,-0.001983213,0.002944115,-0.4,0.007025503,0.006307897,0.008098802,10.499
01/01/2007,0.001788697,-0.00143896,0.001975157,-0.006117529,-3.13E-04,-0.003581384,-0.006068193,-0.006763083,-0.005785187,-0.025906671,5.82E-04,-0.017371356,-3.83E-04,0.001753733,-0.002548884,-0.003518671,0.022642398,0.018369234,-0.4726,143,-0.013893108,0.002693904,3.97E-04,0.2,0.2,-0.013573992,0.102082065,0.034445491,0.024938948,0.042978862,-0.021053409,0.001630716,0.001561002,0.003576152,0.005191446,-5.00E-04,-0.002583836,0.003131118,0.001644315,0.001593263,6.61E-04,0.002358116,-3.58E-04,3.17E-04,40.4,-0.1,41,7.250635512,5.18178355,5.252273428,6.568077911,5.793013608,7.39387829,5.214935758,5.587248658,6.665683718,5.966146739,-0.027747054,-0.027749828,-0.089932307,0.016810786,0.002766848,0.03,0.006793551,-7.11E-04,0.003693475,-0.016533277,0.00147633,NA,-0.002178984,-0.003696054,-0.007822134,-8.92E-04,0.005449605,0.004731003,-0.008533241,0.01,0,0.13,0.07,0.12,0.22,0.2,0.08,0.12,-0.01,-0.27,-0.3,-0.19,-0.5,-0.49,0.15,1.09,0.017615337,0.027070548,0.026288361,-0.002141984,0.019833232,-0.008093711,-0.010253566,-0.009129105,-0.08642116,-0.171962948,-0.009113439,-0.003772865,-0.002843775,-0.02606259,0.005775234,-0.009002723,-0.001072587,4.60E-04,-0.004932075,-0.005904775,-0.004381685,-2.12E-04,0.001020646,-0.010282302,0.002965628,-0.00274224,0.001935703,-0.003538086,5.2,-0.007950406,-0.012257583,-0.003311052,10.627
02/01/2007,0.004345155,0.004020467,-2.50E-04,0.005982242,0.001071985,0.009597462,0.009015468,0.01023107,0.011184611,0.01203791,0.010919297,0.007662952,0.010324173,0.007792019,0.004630723,0.00338864,0.122435556,-0.013393415,0.066,-64,0.009023334,-0.001051851,1.99E-04,-0.1,0.4,0.005063302,-0.044652288,0.025190249,-0.053629441,0.09043816,0.017187923,5.89E-04,-0.004690335,0.007422332,-0.012898361,-7.86E-04,-1.12E-04,-0.0019558,0.001615579,0.001666415,0.002503808,0.001847525,3.58E-04,0.001628002,40.2,0,40.9,7.299797367,4.919980926,5.093750201,6.679599186,5.950642553,7.376508126,4.9698133,5.402677382,6.703188113,6.033086222,0.023376864,-0.009042007,0.027865622,0.009846938,0.004634634,-0.01,-0.010087637,-0.003107467,-0.001601694,8.34E-04,-0.07546083,NA,0.001873441,0.001322597,0.005806296,-4.32E-04,0.014388737,-0.011087572,-0.001628515,0.01,-0.01,0.05,0.01,-0.01,-0.04,-0.04,-0.01,-0.06,-0.03,-0.23,-0.3,-0.21,-0.55,-0.54,0.13,1.02,-0.004214631,-0.003061556,4.78E-04,1.02E-04,-0.004515834,0.012367196,0.014962596,0.010935646,0.141703999,0.210584119,0.018987397,0.002212943,0.002639691,0.010400034,-0.00180693,0.004863355,0.001888013,2.47E-04,0.002431389,0.003129738,0.002543691,-2.33E-04,0.001626119,0.004662511,-0.002236435,-0.001091698,-0.003906478,0.001760735,-5.6,0.009186934,-0.001023397,-0.002454145,10.9205
03/01/2007,0.003757739,0.004412423,0.001117013,0.001253339,0.008621922,0.001771722,5.23E-04,-0.001355445,-0.007836815,0.004855138,-0.01186685,0.018009148,0.003376149,0.011268117,0.013540734,0.008136665,-0.087269132,0.018865863,0.4367,263,0.058826114,4.44E-04,0.001799048,-0.1,1.1,-0.10951313,-0.013934271,0.019705071,0.048691159,-0.003207701,-0.042243092,0.001641619,0.002548911,0.006602711,0.010435785,-0.001930848,-0.002027028,-0.001763496,0.001465659,0.002494427,5.91E-04,0.003755818,-0.001192464,8.13E-04,40.6,0.2,41.3,7.309881486,4.875197323,5.455321115,6.622736324,5.934894196,7.375255778,5.099866428,5.497168225,6.65544035,6.018593214,0.016803434,0.038025572,0.109219072,0.0155564,0.00117185,-0.02,0.008927267,0.002481081,-4.58E-04,0.00474882,2.53E-04,NA,-0.00164478,-0.025550927,0.001858747,-1.81E-04,-0.026546663,0.061535818,-0.045416337,0,-0.01,-0.09,-0.07,-0.13,-0.23,-0.16,-0.09,-0.01,-0.04,-0.32,-0.37,-0.34,-0.78,-0.7,0.04,1.01,-0.009234339,-0.017500752,-0.027295065,-0.005887942,-0.002393982,-0.002556976,-0.001344598,0.001147778,-0.076598649,-0.060750194,0.037680718,0.001315798,-0.006806551,0.014884273,-0.003552895,0.00456316,6.28E-04,-9.32E-04,0.002062323,0.00281996,0.001637248,5.49E-04,-0.002584751,0.005451427,-5.42E-04,0.003252616,0.002903448,5.79E-04,-2.9,0.021334523,0.006842543,3.67E-04,14.9213
04/01/2007,0.001588964,0.003055122,9.62E-04,-0.001725773,-0.002648141,0.006688506,0.00611783,0.006946357,0.005111139,0.017239873,0.001196059,0.009665911,0.007411615,0.010233635,0.003986865,0.006164783,0.019507374,-0.018702475,0.2812,-273,-0.052660607,-0.004032924,-0.005029027,0.1,-0.9,0.062586031,0.018536212,0.01146397,0.062370331,-0.031826432,0.034467003,4.35E-04,-0.001877515,0.005798887,-0.002598754,-0.001791152,-0.001240765,-0.002749413,8.84E-04,-3.77E-05,0.002647668,-0.001355897,-0.002269606,0.001173179,40.6,-0.1,41.3,7.306531399,5.111987788,5.327876169,6.595780514,5.955837369,7.29301768,5.068904202,5.402677382,6.588926478,5.891644212,0.007591691,0.016823093,-0.004206798,0.018346662,0.005469216,0,0.005815873,0.005322651,0.007077049,0.001457942,0.088902144,NA,-2.81E-05,0.025563512,-0.001903569,2.24E-05,0.039502243,-0.054685416,0.02412386,-0.01,0.01,-0.07,-0.03,0.01,0.11,0.13,0.17,0.12,-0.02,-0.38,-0.39,-0.32,-0.66,-0.56,0.22,1.14,-0.017909968,-0.004444086,0.014161573,0.020583656,-0.028831452,-0.001281977,-0.002462162,0.001118527,-0.007909039,0.033079547,0.045831377,-0.002190478,-2.31E-04,-0.010508488,0.002511291,-0.005146217,-8.42E-04,-3.33E-04,-0.00239205,-0.003600526,-0.002496759,-0.001301707,2.57E-04,-0.006019648,-5.90E-06,0.001058826,4.62E-04,0.002902661,-1.3,-0.010211469,0.004470557,-2.48E-06,12.246
05/01/2007,5.20E-04,8.47E-04,0.001470187,0.006669535,0.012880017,5.37E-04,-0.002120892,-0.001394107,-0.003891701,-0.006008429,-0.003190005,0.001342925,0.00400686,0.003220346,-7.24E-04,-7.13E-04,0.009756071,0.008076933,-0.2623,-32,0.003768866,0.001540454,0.00217504,-0.1,-0.3,0.003252035,0.002293053,-0.022164028,0.022989518,-0.063323119,-0.051252209,0.001094858,-0.00116404,0.005462836,-0.001692819,-0.001148023,-0.001581385,-3.93E-04,0.001531387,0.001094113,0.00129598,0.001110681,0.001075719,8.11E-04,40.5,0,41.1,7.25488481,5.062595033,5.493061443,6.533788838,5.786897381,7.308542798,4.976733742,5.420534999,6.64118217,5.874930731,0.016011633,-0.019833816,-0.072037856,0.010720949,0.006713375,0,-0.006278158,-0.008145106,-0.002220452,7.20E-04,-0.006320277,NA,0.005831901,-0.002443663,4.15E-04,1.46E-04,0.031937849,-0.040229558,0.016957316,0,0,-0.14,-0.08,-0.02,0.08,0.06,0,0,-0.02,-0.52,-0.47,-0.34,-0.58,-0.5,0.22,1.14,-0.009005698,0.007150226,0.015359142,-0.001862995,-0.035786968,-0.003060223,-0.004129381,-0.00126824,0.00195119,-0.062784052,-0.086458955,0.001128307,0.002513834,0.003908764,-7.34E-04,0.00278013,-0.001244644,3.12E-05,0.00109427,0.001892576,0.001244913,5.51E-04,0.001459085,0.003386302,-5.73E-04,-0.001637147,0.001412592,-0.004088254,1.2,0.003387853,2.00E-04,-0.00620536,12.965
06/01/2007,-3.95E-04,-3.13E-04,4.74E-05,-0.001138329,-0.00752282,2.74E-04,0.00132756,0.002789039,0.001449133,0.012704386,-0.002230776,-3.76E-04,-0.001122112,0.004981187,0.001980215,0.003349294,-0.033153773,0.00217453,0.0672,202,0.007937139,0.00242713,0.001096018,0.2,-0.1,0.034699393,-0.022701925,0.022164028,0.033962156,0.009670405,0.035357626,5.72E-04,4.48E-05,0.004379018,0.001822917,-0.001293104,-0.001810365,-3.94E-04,6.74E-04,-2.26E-04,0.001663796,-0.001026691,-3.58E-04,6.31E-04,40.6,0.1,41.4,7.277938573,5.068904202,5.446737372,6.562444094,5.855071922,7.249215057,5.030437921,5.38907173,6.558197803,5.799092654,-0.001481626,1.40E-04,0.046898957,0.011494306,0.004807563,0,-0.011341741,0.002647994,0.002248887,-0.001460318,-0.041501169,NA,9.46E-04,-6.18E-04,-8.13E-04,2.62E-04,0.00201631,0.011511376,-0.008555806,0,0.02,-0.12,-0.02,0.05,0.36,0.35,0.32,0.31,0,-0.64,-0.49,-0.29,-0.22,-0.15,0.54,1.45,-0.004018586,0.009698132,0.015735031,0.001259161,-0.027776992,-0.003623555,-0.005221944,-0.004167629,0.001442822,0.069425909,-0.016943371,-0.001810404,-0.003579708,-0.010614215,-4.38E-04,-0.005408178,9.02E-04,6.76E-04,-0.002125268,-0.003108939,-0.00189531,-7.82E-04,9.92E-04,-0.006860534,9.69E-04,-0.001083622,-0.004325395,0.001733582,-3,-0.002123953,0.001735313,0.0085755,14.8819
07/01/2007,6.92E-04,3.56E-04,0.003040073,-0.005976292,0.003957889,-0.001569284,-0.003396466,-0.001793842,-0.003431815,-0.010997232,-9.24E-04,1.94E-04,8.31E-04,-4.67E-04,0.004518596,-6.14E-04,-0.006637212,3.86E-04,-0.2332,-261,-0.053064675,8.49E-05,-0.00108231,0.1,0.7,-0.019395027,0.031821915,0.035741156,-0.058813872,0.121760727,-0.006205764,-2.17E-04,-0.002107577,0.007206156,-0.003518607,-0.001582734,-0.001700199,-0.001378631,1.47E-04,5.66E-04,0.001141208,3.49E-04,2.39E-04,-0.001622426,40.6,-0.1,41.3,7.210818453,4.997212274,5.468060141,6.458338283,5.802118375,7.215975003,5.017279837,5.332718793,6.501289671,5.82008293,0.00255988,0.018648115,0.003283025,0.015707806,0.001422365,0.01,0.011867192,-3.35E-04,0.002470785,2.38E-04,-0.018497032,NA,-0.001733141,4.89E-04,0.002747209,5.58E-04,0.004296689,0.01012556,-0.003964162,0.01,0,0.21,0.07,0,-0.15,-0.1,-0.06,-0.05,-0.01,-0.44,-0.43,-0.3,-0.38,-0.26,0.47,1.39,-0.018166618,-0.021395136,-0.010436656,0.024266518,-0.014088069,0.005998456,0.008069208,0.004065953,-0.016099012,0.033241843,0.028024978,-5.35E-04,0.003891757,0.001407201,0.003363452,4.69E-04,-9.30E-04,-0.001339969,-5.13E-04,-3.80E-04,-8.09E-04,-5.93E-04,-0.003254948,0.001426609,-8.18E-04,-0.00214391,-4.80E-04,-0.003476249,5.1,0.014375628,0.0023375,4.92E-04,17.2476
