RPI,W875RX1,DPCERA3M086SBEA,CMRMTSPLx,RETAILx,INDPRO,IPFPNSS,IPFINAL,IPCONGD,IPDCONGD,IPNCONGD,IPBUSEQ,IPMAT,IPDMAT,IPNMAT,IPMANSICS,IPB51222S,IPFUELS,CUMFNS,HWI,HWIURATIO,CLF16OV,CE16OV,UNRATE,UEMPMEAN,UEMPLT5,UEMP5TO14,UEMP15OV,UEMP15T26,UEMP27OV,CLAIMSx,PAYEMS,USGOOD,CES1021000001,USCONS,MANEMP,DMANEMP,NDMANEMP,SRVPRD,USTPU,USWTRADE,USTRADE,USFIRE,USGOVT,CES0600000007,AWOTMAN,AWHMAN,HOUST,HOUSTNE,HOUSTMW,HOUSTS,HOUSTW,PERMIT,PERMITNE,PERMITMW,PERMITS,PERMITW,AMDMNOx,AMDMUOx,BUSINVx,ISRATIOx,M1SL,M2SL,M2REAL,BOGMBASE,TOTRESNS,NONBORRES,BUSLOANS,REALLN,NONREVSL,CONSPI,S&P 500,S&P div yield,S&P PE ratio,FEDFUNDS,CP3Mx,TB3MS,TB6MS,GS1,GS5,GS10,AAA,BAA,COMPAPFFx,TB3SMFFM,TB6SMFFM,T1YFFM,T5YFFM,T10YFFM,AAAFFM,BAAFFM,EXSZUSx,EXJPUSx,EXUSUKx,EXCAUSx,WPSFD49207,WPSFD49502,WPSID61,WPSID62,OILPRICEx,PPICMM,CPIAUCSL,CPIAPPSL,CPITRNSL,CPIMEDSL,CUSR0000SAC,CUSR0000SAD,CUSR0000SAS,CPIULFSL,CUSR0000SA0L2,CUSR0000SA0L5,PCEPI,DDURRG3M086SBEA,DNDGRG3M086SBEA,DSERRG3M086SBEA,CES0600000008,CES2000000008,CES3000000008,DTCOLNVHFNM,DTCTHFNM,INVEST,MICH
0.006134514,0.007298412,0.001321464,0.001776725,0.005672464,0.009910948,0.007015532,0.009528258,0.011247399,-0.003649617,0.015028473,0.0083863,0.013131733,0.009166159,0.010789072,0.005077709,0.094280469,0.01609324,0.4648,-153,0.000213835,-0.003086673,0.00184663,-0.5,0.8,-0.078184317,-0.046849862,-0.017048833,-0.111473866,0.01615088,-0.014176256,0.000626935,-0.001796542,-0.002764643,-0.007108387,0.000862813,0.001682794,-0.000448531,0.001009001,0.001298701,0.001258071,-0.000110765,0.000520698,-0.000942698,40.6,0,41.3,6.289715571,4.060443011,4.219507705,5.609471795,4.941642423,6.448889394,4.727387819,4.584967479,5.549076085,5.099866428,-0.019199164,0.001357864,0.010986996,0,-0.022073994,0.001469032,-0.00019989,0.016210883,0.038292378,0.040931546,0.002759023,-0.002086849,0.069873551,0.00880422,0.034948361,-0.054827562,-0.015119578,-0.01,0.02,0,0.01,0.04,0.58,0.53,0.15,0.18,0.09,-0.04,0.01,0.11,1.75,3.11,4.84,5.92,-0.016175619,0.009883377,-0.023197897,-0.004750133,0.004338068,0.00510266,0.002042308,0.0334913,0.029620542,-0.013742227,0.001477895,0.000720744,0.008501762,0.000938281,0.003872174,0.002025345,-4.73E-05,0.001823474,0.002179611,0.001508657,0.000270005,-0.002497568,0.00391475,-0.000543886,-0.001957186,-0.002988444,-0.000536603,0.143633938,0.258050152,-0.017945452,3
0.012997695,0.015883393,0.00112303,0.012182221,0.007293077,-0.002168141,0.000207264,0.002259888,0.000335223,0.010334478,-0.002177095,0.007532973,-0.004808706,0.009215284,-0.00725539,0.000445254,-0.014599024,-0.001588774,0.1209,46,0.008377849,-0.002521889,-0.000366181,-0.2,2.5,-0.002602716,-0.043863852,-0.018416292,0.0451898,-0.040310123,0.015465747,2.29E-05,-0.000618308,0.00174698,-0.007343525,0.002239836,0.004334156,-0.001122209,0.000123842,0.000770307,0.001145687,0.003234817,-0.000520698,-0.000359357,40.2,0,41,6.445719819,4.532599493,4.744932128,5.713732806,4.779123493,6.356107661,4.343805422,4.615120517,5.66296048,4.700480366,0.051304667,0.009483336,0.008261587,-0.02,0.000683938,-0.001291217,-0.00069993,-0.00680173,-0.007711043,0.044164649,-0.00139565,0.000252247,-0.065299341,-0.001140539,0.032560371,-0.040459735,-0.004360098,-0.01,-0.01,0.01,-0.01,-0.02,0.06,0.1,0.02,-0.01,0.09,-0.02,0.01,0.1,1.82,3.22,4.87,5.92,-0.012880619,-0.00858753,0.0119197,-0.014186052,-0.001153784,-0.00266601,0.003540865,-0.012864539,-0.052344965,0.029203607,-0.000770737,0.003349597,-0.00955502,-0.001073952,-0.00260037,0.000387024,0.000389964,-0.001597632,-0.001213099,-0.00074061,0.00073801,0.004782419,-0.002448852,0.001186323,0.00292374,0.003408428,0.004239239,-0.141201414,-0.259562294,0.011856734,3.4
0.002927836,0.004550459,-0.000277746,-0.014426348,0.008505015,-0.004124615,-0.001447619,-0.001264867,-0.002155667,0.024207208,-0.00881137,0.00170622,-0.007099648,0.007543621,-0.008764494,0.001542153,-0.040162282,-0.003913413,0.1865,122,0.011921213,-0.000319763,0.001033577,-0.1,0.2,-0.084239888,0.027639542,-0.026317308,0.029322403,-0.046913384,-0.061107986,0.001641892,0.003311912,0.00304989,0.004412583,0.002835662,0.003759665,0.001346499,0.00137892,0.002913684,0.00237957,0.001847716,-0.000520969,-0.001933758,40.9,0.2,41.4,6.248042875,3.951243719,4.158883083,5.739792912,4.49980967,6.295266001,4.094344562,4.48863637,5.690359454,4.574710979,-0.036216333,0.002198007,0.006697964,0.01,0.007595116,0.004662738,0.003968111,0.061697739,0.0998909,0.151841202,-1.63E-05,-0.006656065,-0.003410619,-0.00017782,0.029575001,-0.034512369,-0.003829511,-0.01,-0.01,-0.02,-0.01,0.02,0.27,0.19,0.18,0.06,0.09,-0.03,0.01,0.13,2.1,3.42,5.06,5.99,-0.006818804,-0.001068044,0.021438795,-0.006358841,0.003149821,0.004952965,0.000315705,-0.007577418,-0.002470954,-0.016177681,-2.85E-05,-0.004294122,-0.001562263,0.002245676,-0.000670342,0.002003364,0.000437368,0.000122711,1.59E-05,-0.000198778,-0.000215916,-0.000701828,-0.000676086,-3.79E-06,-0.001953351,-0.003832962,-0.004779467,0.00150623,-0.002286787,-0.00227114,3.4
-0.002296094,-0.002366381,0.003454754,0.011389756,0.009260567,0.010310676,0.002072245,0.001067624,0.002556373,0.018024065,-0.001404426,-0.002896083,0.019358915,0.012538867,0.011434626,0.006194947,-0.040054506,0.024983175,0.5121,35,0.003958264,0.001056786,0.001756065,0,1.7,0.026380427,-0.04526847,-0.001101524,-0.10273699,0.035512609,0.011145626,0.00170776,0.003468535,0.019814001,0.004758428,0.001800335,0.002637242,0.000448431,0.001429946,0.001857086,0.002980299,0.001376671,0.000651169,-0.001035873,40.7,0,41.4,6.396929655,4.127134385,4.394449155,5.831882477,4.753590191,6.368187186,4.077537444,4.553876892,5.733341277,4.787491743,0.079990613,0.011857111,0.011340591,-0.02,0.001209908,-0.000697893,0.001319212,0.002890891,-0.002362442,0.139474956,0.00256097,0.000920571,-0.000980006,0.000241665,-0.012667702,0.040270791,-0.047236023,-0.02,-0.02,-0.03,-0.01,-0.03,-0.15,-0.17,-0.09,-0.12,0.09,-0.04,0.02,0.12,1.97,3.27,4.99,5.89,-0.03372008,-0.010839178,0.002168325,-0.011200606,-0.003286833,-0.004149657,-0.000206625,-0.00704391,0.137226503,-0.035522432,0.001950892,-0.002077855,0.011538131,-0.001712696,0.005797083,0.000503171,-0.000492531,0.001793211,0.002973882,0.002211263,0.001229948,-0.003202405,0.00600662,0.000305918,-0.002431079,-0.000426892,-0.002115283,0.005739936,0.006250584,0.00778263,4.6
-0.001611557,-0.001245022,-0.001188752,-0.00365475,0.004820519,-0.003318315,-0.001765624,-0.002137414,-0.001498677,-0.041271276,0.008319103,-0.006935087,-0.005008412,-0.006690774,-0.010925694,-0.005510657,0.02730054,-0.023837704,-0.3567,-2,-0.003885174,0.001088235,-0.000379622,0.1,-0.4,0.094772111,0.002346239,-0.018539649,0.013972764,-0.029927421,0.035329104,0.002480202,0.002844159,0.022352797,0.001459588,0.00248086,0.003597624,0.000672269,0.002422706,0.004025284,0.002403517,0.004584394,-0.0001302,-0.000360555,40.9,-0.1,41.4,6.317164687,4.043051268,4.543294782,5.634789603,4.812184355,6.364750757,4.060443011,4.584967479,5.700443573,4.836281907,-0.0581327,0.003551567,0.009119339,0.01,-0.013754568,0.000556321,0.002385094,-0.038370926,-0.064186704,0.067208481,0.000964852,0.003143036,0.001632212,0.000343538,0.020501477,-0.013666742,-0.007228949,-0.04,-0.01,-0.04,-0.04,-0.01,0.06,0.05,0.03,-0.01,0.12,-0.04,0.02,0.15,2.07,3.36,5.06,5.92,-0.023463102,0.018566993,0.013522857,-0.019229374,0.001521057,0.001386197,-0.001199313,0.031297054,-0.072316572,0.029070995,-0.000477095,0.003862703,-0.002435394,0.001604232,-0.001273737,0.000141711,-0.000236853,5.33E-05,-0.000738672,-0.000617848,0.00022169,0.004308334,-0.001208024,2.93E-05,0.002915925,0.005955829,0.001586602,-0.023539488,-0.00728363,4.64E-05,4.6
-0.00104087,-0.000298695,-0.001155482,-0.007879598,-0.000818035,0.001229263,0.003205105,0.003513213,0.001426017,0.011847414,-0.001089988,0.00806055,-0.000918151,0.007162346,-0.011587905,-0.000155051,0.018466796,5.49E-05,0.0169,-80,-0.004055049,-0.000416908,0.000272197,-0.1,0.9,-0.04363662,-0.028524854,0.02330418,-0.018349139,0.037759081,0.004507184,0.000759567,0.00278056,0.014354974,0.005635866,0.000768672,0.002345314,-0.001793722,0.000439862,0.000522099,0.001044004,-6.85E-06,0.002860488,-0.002482343,41,0.1,41.5,6.329720906,4.060443011,4.65396035,5.579729826,4.890349128,6.426488457,4.394449155,4.59511985,5.713732806,4.905274778,0.031564045,0.00971914,0.011959506,0.02,0.022975076,0.000928918,0.004777887,-0.013535318,-0.023215999,0.042778624,0.004838675,0.001668757,-0.001980014,0.000155963,0.005093987,0.013608774,-0.018622462,-0.01,-0.04,-0.02,-0.03,-0.06,-0.33,-0.29,-0.2,-0.24,0.09,-0.05,0,0.1,1.75,3.08,4.87,5.69,-0.026198427,-0.024972266,-0.002873653,0.010384309,-0.003728327,-0.004013622,-0.004121251,-0.077262987,-0.14915906,-0.045410731,-0.001506452,0.006710747,-0.009421689,-0.000992743,-0.003918255,0.000531288,0.000164378,-0.001754475,-0.002196812,-0.001552106,-0.001202004,-0.001381574,-0.005344684,0.000257353,-0.000973232,-0.00552677,-2.80E-07,0.021540202,0.008408745,-0.007691562,4.1
0.00447371,0.005940039,0.002321165,0.010054163,0.008171269,0.00294961,-0.000109073,7.14E-06,-0.00041386,-0.004315867,0.000489726,0.00102326,0.006254361,0.002145099,-0.001106889,0.0012345,-0.00689404,0.013647954,0.1,276,0.018009531,-0.000866944,-0.001720381,0.1,0.3,0.094696662,0.028524854,-0.007585062,-0.09234188,0.018996064,-0.010110107,0.001759976,0.002052648,0.0159068,0.002173127,0.001194539,0.002477293,-0.000898069,0.001713616,0.00228599,0.001463433,0.002291187,-0.001559252,0.001580385,40.9,-0.2,41.4,6.410174882,4.234106505,4.820281566,5.65248918,4.86753445,6.455198563,4.234106505,4.624972813,5.789960171,4.927253685,-0.027358348,0.002157591,0.004161006,0,-0.012073396,0.00012218,0.008116928,0.003291627,0.007048735,0.04946974,-0.007510868,0.001665767,-0.000204301,-0.000190906,-0.038868391,0.094747581,-0.054735932,0,-0.01,0,0.01,-0.01,-0.26,-0.17,0.03,-0.03,0.08,-0.05,0.01,0.09,1.49,2.91,4.9,5.66,-0.039559443,-0.00866354,-0.006942979,0.008845064,-0.008897664,-0.012729782,-0.007961221,0.030812032,0.031443372,0.019700509,-0.003176664,-0.004551665,-0.014077496,-0.000819901,-0.007768248,-0.000545795,0.000107099,-0.003470419,-0.00511386,-0.003334709,-0.003236046,0.000228308,-0.009428728,-0.001669916,-0.000485554,0.002121971,-0.001586323,-0.00212375,0.001238206,-0.000330807,3.8
0.004300871,0.00597244,0.001740223,0.004527017,-0.000796367,0.004736276,0.007357279,0.008430823,0.006434793,0.01468295,0.004475455,0.013093013,0.001911847,0.002759677,0.003138815,0.005735733,0.005480917,0.007944891,0.411,168,0.015784642,-0.000378301,0.001003915,-0.1,0.8,-0.108281777,-0.018925878,0.004166673,0.057633389,-0.012193316,-0.013600739,0.000424358,0.002767172,0.014063046,0.003431155,0.001618882,0.001922549,0.001122461,5.27E-05,0.001921,0.001497799,0.002613061,0.000390041,-0.005202102,40.9,0.1,41.5,6.434546519,4.477336814,4.521788577,5.726847748,4.912654886,6.431331082,4.094344562,4.615120517,5.796057751,4.875197323,0.023915638,0.003891109,0.004773528,0,0.005302225,0.009402803,0.01488101,-0.017564836,-0.028376506,0.019121384,0.004698882,0.000493015,0.010062899,0.000974918,0.029016612,-0.032947039,0.01279912,-0.02,0,0,-0.02,0.01,-0.04,0,-0.06,0.01,0.1,-0.03,0.01,0.12,1.47,2.93,4.86,5.69,-0.022510731,-0.014823493,-0.003768111,-0.022051724,0.007846156,0.010282262,0.003451553,-7.61E-06,0.0603214,0.031066314,0.002616611,0.002208728,0.010515188,0.001066104,0.00482873,-0.000787792,0.000952925,0.002755612,0.00355299,0.002725299,0.001905469,-0.001667113,0.006298336,0.000955838,0.001452198,0.000421841,0.002643685,0.006086514,-0.000649974,0.003714166,3.4
-0.000518481,-0.000134958,-0.000610462,0.007394187,0.00222823,0.00634624,0.006238208,0.007868416,0.005761508,0.011287573,0.004435455,0.011917095,0.00646653,0.004353972,-0.006891781,0.004381059,0.013312601,0.008394885,0.2963,-294,-0.022324382,0.00307444,0.002991422,0,-0.2,0.006815627,0.019595222,0.008524163,0.103896276,-0.024014876,-0.007541697,0.000991992,0.001435909,0.005570306,0.000900982,0.001531264,0.00191886,0.000897062,0.000921453,0.00067947,0.001714234,6.81E-05,0.000519818,-0.001452367,40.8,0,41.4,6.371611847,4.025351691,4.465908119,5.703782475,4.955827058,6.472346295,4.143134726,4.709530201,5.802118375,4.955827058,0.04843998,0.013784584,0.004881217,0,0.041631228,0.00226397,0.016611201,-0.023757945,-0.036161385,-0.017515734,0.006442821,7.63E-05,-0.017293543,-0.000863709,-0.111551502,0.242869469,-0.128710714,0.03,0.04,-0.02,-0.02,-0.08,-0.52,-0.7,-0.56,-0.4,0.11,-0.08,-0.04,0.01,0.92,2.2,4.27,5.26,-0.051716282,-0.029152903,0.012179519,0.027260335,-0.006797121,-0.00734539,-0.011854094,-0.017798112,-0.127794018,-0.053072861,0.000532887,0.001305932,0.001322427,-0.000692751,0.001181562,-0.001593563,0.000181003,0.000495545,0.001083425,0.00061876,0.000651861,-0.000706433,0.001795756,0.00046241,-3.74E-06,0.005896854,-0.003172086,0.000628852,0.001405514,0.007451815,3.5
-0.00131573,-0.001232338,0.001646243,-0.00651818,0.010051196,-0.000767929,-0.00087036,-0.002370639,-0.005855809,0.00115806,-0.007549999,0.005184873,-0.000651323,0.006638406,0.00636302,0.002567791,-0.028271739,0.005402946,0.149,445,0.029658783,0.002409945,0.001720661,0,-0.1,0.03849476,-0.036801427,0.008331872,-0.088873459,0.041456714,0.019946264,0.001686398,0.002590461,0.012355573,0.005747142,0.000424935,0.001368364,-0.001121454,0.001542629,0.000798786,0.000837811,0.000626622,-0.000259875,-0.001545455,40.9,0,41.4,6.476972363,4.077537444,4.59511985,5.793013608,5.099866428,6.413458957,4.219507705,4.691347882,5.707110265,4.882801923,-0.056805869,0.002507052,-0.003460164,-0.01,-0.055926573,-0.017644896,-4.75E-05,0.002591388,0.003883117,-0.013778933,-0.010053268,0.000336555,0.009033526,0.000646298,-0.009689842,0.044307073,-0.024643993,-0.02,0.01,-0.01,-0.02,-0.01,-0.12,-0.32,-0.28,-0.09,0.14,-0.07,-0.04,0.02,0.82,1.9,4.01,5.19,0.116870939,-0.002211219,-0.036421992,0.020966396,0.011469545,0.013663437,0.012360988,0.017832122,0.1101156,-0.015418311,-0.000980304,-0.010647293,-0.000884189,-8.65E-05,-0.000821073,-0.001659917,-0.001111202,-0.001065185,-0.001150077,-0.001046719,-0.000947999,-0.0032425,0.000189927,-0.000968782,-0.00145056,-0.00717169,0.001586043,0.000153673,-0.000255771,-0.003172113,3.3
0.000344654,0.000185792,0.001804297,0.012545477,0.005881008,0.006970694,0.003860568,0.006236239,0.002625049,0.01864181,-0.001285738,0.012719857,0.010361954,0.005123583,0.003387783,0.005355373,-0.029494684,-0.015884795,0.3432,-155,-0.004356036,-0.001103567,0.001318833,-0.2,-1.7,-0.031725272,0.12051754,-0.063801259,-0.024146042,-0.07679608,-0.037436549,0.001593036,0.001100292,0.008714369,0.000716076,0.000934222,0.00232193,-0.001347406,0.001671414,0.001356473,0.002727126,0.000803136,0.001687983,0.000682113,41,0,41.5,6.413458957,4.158883083,4.644390899,5.749392986,4.852030264,6.508769137,4.219507705,4.682131227,5.886104031,4.905274778,0.02917396,0.005202027,0.009173116,0,0.001829249,0.001311889,0.002749925,0.007591673,0.01115468,-0.002573687,0.002993243,0.003751527,-0.000481769,0.000542431,0.028005694,-0.024724914,0.017518547,-0.01,0.02,0.01,0.01,0.01,0.16,0.17,-0.11,0.1,0.17,-0.05,-0.02,0.04,0.99,2.08,3.91,5.3,0.021552315,-0.001990372,-0.000190241,0.017109649,-0.010933375,-0.014127115,-0.014370392,-0.03102736,0.017676375,-0.028298229,-0.001494214,0.006787167,-0.007332825,0.00260033,-0.003389641,-0.000380729,-0.000137188,-0.00115679,-0.002496654,-0.001782605,-0.001383223,0.004700104,-0.004793955,-0.001157722,0.001445899,-0.00294321,0.004223871,-0.005174944,-0.002216605,-0.002865486,3.2
-0.001053622,-0.001047642,-0.001689277,-0.003624523,0.003638337,-0.000118098,-0.004065827,-0.003010413,-0.009485634,-0.015997007,-0.007908629,0.009174255,0.004175569,0.004635911,-0.006563233,-0.002044167,-0.030231519,0.018239098,-0.2143,-54,0.00178442,0.001084102,0.00325754,-0.2,1.5,-0.042885592,-0.109471518,-0.012380865,0.022653876,-0.024273036,-0.033224808,0.001085736,5.50E-05,0.004780062,0.000894374,-0.000849257,0.000136416,-0.00247497,0.001249547,0.00115554,0.001306383,0.001115153,0.001685139,-0.001228138,41,0,41.5,6.56667243,4.59511985,4.532599493,5.85220248,5.141663557,6.559615237,4.406719247,4.634728988,5.877735782,5.099866428,0.022199678,0.010473778,0.004614251,0.01,0.020822964,0.001952859,0.003521172,-0.012396933,-0.025980144,-0.02801499,0.001762438,-0.000626634,0.003686268,0.000978222,0.015779161,0.000780268,0.005861194,0.01,-0.03,-0.01,0,0,-0.15,-0.14,-0.11,-0.23,0.13,-0.07,-0.03,0.03,0.83,1.93,3.79,5.06,0.013417067,0.011887107,0.002407045,0.004890942,0.004672226,0.006801075,0.010418352,0.055682276,0.108468866,0.059659418,0.001171165,0.00364325,0.005767155,-0.00047224,0.003210508,0.000573948,-0.000330716,0.001364371,0.001856729,0.001291817,0.002023003,-0.001321817,0.003943643,0.00189163,-0.002410453,0.00168067,-0.00475088,0.003535232,0.00526442,0.00306855,3.2
0.009001233,0.010084317,0.000448454,0.008725641,0.000602976,0.005244497,0.003907925,0.003080432,-0.001037963,0.005701688,-0.002709908,0.015798421,0.006701056,0.011126991,0.002113101,0.006637784,-0.016741339,-0.011889613,0.4206,203,0.019782556,-0.000863292,0.000539528,-0.1,0.2,0.046626711,-0.013826698,-0.021114154,-0.025202947,-0.019851769,-0.031976623,0.001513537,0.003074223,0.006935553,0.003213141,0.002715087,0.005034367,-0.001127015,0.001265431,0.000477764,0.003601846,-0.000516624,0.001035599,-0.000774047,41.1,-0.1,41.6,6.542471961,4.110873864,5.176149733,5.786897381,4.86753445,6.546785411,4.33073334,4.709530201,5.880532986,5.023880521,0.037804423,0.014468384,0.005930755,0,-0.032322634,-0.000452402,0.004706999,0.017794442,0.03273146,0.004487706,-0.001308113,-0.00500627,-0.001976198,-0.000517167,0.013685865,0.004681367,0.007292545,-0.01,-0.03,0,0,0.01,-0.02,-0.03,0.06,0.11,0.11,-0.06,-0.02,0.05,0.82,1.91,3.86,5.18,0.027699593,0.00305363,-0.013952381,-0.001269345,-0.003632726,-0.005342286,-0.004486421,-0.052842678,-0.103876808,-0.009472104,-0.001608465,-0.00711729,-0.0085376,-0.000518025,-0.005592034,0.000185564,0.001209997,-0.002019048,-0.002517887,-0.001690889,-0.001467182,0.000167738,-0.006380662,-7.20E-05,0.002407667,0.002947281,0.00158075,0.003082165,0.001657778,-0.002419404,3.1
0.002670932,0.006855225,0.003855294,0.005895839,0.010061344,0.005997725,0.004504589,0.003653143,-0.001088643,0.024995127,-0.007655703,0.015050516,0.007626032,0.011309374,0.009901916,0.008437889,-0.045205138,-0.016634597,0.5517,141,0.017674851,0.002503439,0.004828567,-0.2,-0.2,-0.079233973,0.01210878,-0.014955546,-0.001021451,-0.01988856,0.001987414,0.002562514,0.003283356,0.010187278,0.002669753,0.003045688,0.004063394,0.001352265,0.002447768,0.003694952,0.00270641,0.004030731,0.000775996,-0.000364465,41.2,0.1,41.8,6.583409222,4.304065093,4.691347882,6.008813185,4.890349128,6.568077911,4.343805422,4.691347882,5.978885765,4.875197323,0.009360304,0.012528856,0.004516414,-0.02,0.024029825,0.002594483,0.004801789,0.002624847,0.008792914,0.013465895,0.004974708,0.007653729,0.001130955,0.000138226,0.045025098,-0.070010576,0.033377927,0.01,0.08,0.02,0.02,0,-0.05,-0.01,-0.08,-0.02,0.18,-0.05,-0.01,0.04,0.76,1.89,3.77,5.15,0.004489585,-0.010761234,-0.00405002,-0.010311901,0.004663352,0.005821481,0.004488907,0.033127799,0.002906986,0.065068431,0.002482812,0.003442269,0.013825617,-0.000784207,0.007099986,2.64E-05,-0.00058918,0.002754913,0.003911868,0.002729662,0.002836669,0.00198908,0.00831949,0.001122651,-0.002406971,-0.005052812,0.000524791,-0.00466298,-0.008711719,0.010632998,3.3
0.005038513,0.006337918,0.006039831,0.003595241,0.012141864,0.003164702,0.002617667,0.001726574,-0.001219553,-0.006457852,9.91E-05,0.007259235,0.00376227,0.010027398,-0.002673175,0.004107031,-0.001335453,0.010816053,0.2267,-293,-0.023248841,0.001876707,0.001933377,0,-0.5,0.053513947,-0.020848566,-0.019014562,0.046914791,-0.043671803,-0.039141299,0.00208424,0.001692186,0.008201421,0.000533096,0.001856697,0.002969364,0,0.00214666,0.001268231,0.002213804,-0.000426732,0.001162866,4.56E-05,41.2,0.1,41.8,6.556778356,4.158883083,4.574710979,6.011267174,4.905274778,6.603943825,4.564348191,4.828313737,5.924255797,4.96284463,0.004288393,0.014203269,0.007970615,0,-0.014127344,-0.002237011,0.003149609,0.012033376,0.012083758,0.025704706,0.003823822,0.003203758,-0.004333992,-0.000641842,0.039137019,-0.056227616,0.028353295,0.02,-0.05,0.06,0.05,0.04,-0.01,0,0,-0.09,0.11,-0.01,0.02,0.06,0.73,1.87,3.75,5.04,-0.027902751,0.019378606,0.017875859,-0.016221682,-0.001044028,-0.000497271,0.002488425,-0.013417088,0.003053129,-0.009889337,-0.000585327,-0.006854596,0.003165568,-0.001640482,0.000638305,0.000814394,-0.001425745,-0.000187424,-0.000976341,-0.000522103,-0.001179852,-0.002326441,-1.92E-05,-0.001402392,0.002884386,0.005895982,-0.002104433,0.000935355,0.000887104,0.002441853,3.3
0.002985727,0.002820481,-0.001309907,-0.00092646,0.003165108,-0.005219323,-0.007559655,-0.007943577,-0.016052834,-0.011661582,-0.017188804,0.008759451,-0.0026697,-0.010955803,-0.004204117,-0.005336242,-0.053630953,-0.018116918,-0.4822,363,0.03077333,0.000504169,0.001253989,-0.1,-0.4,0.036860134,-0.021292501,-0.016172859,-0.055639506,-0.001145257,0.009180033,0.001676233,0.002015965,0.004013048,-0.000710858,0.003198925,0.003497918,0.002699057,0.001622145,0.00106882,0.001149962,0.001083409,0.002965639,-0.000182274,41.1,0,41.6,6.543911846,4.454347296,4.718498871,5.857933154,4.990432587,6.692083743,4.369447852,4.882801923,6.001414878,5.252273428,-0.022777287,0.006819595,0.00393964,0.01,0.006930886,-0.000809541,0.002396381,-0.034749207,-0.057649121,-0.032082324,-0.012722267,-0.006587709,0.004419211,0.000317538,0.026809497,-0.030819558,0.01368223,0.03,-0.01,-0.01,0.02,0.03,0.19,0.2,0.14,0.09,0.07,-0.05,0.01,0.06,0.89,2.04,3.86,5.1,0.001424736,0.049668488,0.001264702,-0.002913843,-0.001551051,-0.002900186,0.007885259,0.012187564,0.017955663,-0.032992526,-4.39E-05,0.008764261,-0.007090992,0.002123845,-0.002581094,-0.000849769,0.001611195,-0.000426962,-0.000213538,-0.000209434,-0.000323117,-0.001087343,-0.00090093,-2.88E-06,-5.76E-06,0.002085576,0.001051801,0.003679972,0.002774703,-0.010340333,3.9
0.003719615,0.003986214,0.000922809,0.003256247,-0.00398483,0.007121368,0.007440042,0.00658268,0.007650899,0.004312875,0.008492253,0.009074764,0.006774556,0.012650775,0.002236196,0.004728893,0.075147526,-0.009992576,0.2705,-186,-0.013049968,-0.001319133,-0.00096501,0,-0.1,-0.031510484,0.031771116,-0.014598799,0,-0.020062401,0.040494609,0.000620391,0.000652955,0.003248785,-0.001245219,0.001511716,0.002012478,0.000673628,0.000615206,0.00051421,0.002564679,0.000717113,0.000514867,-0.000547021,41.2,0,41.7,6.624065228,4.356708827,4.828313737,5.991464547,5.010635294,6.595780514,4.49980967,4.744932128,5.902633333,5.081404365,-0.014166537,0.003350949,0.004985896,0,-0.005079885,0.000950217,0.003757485,0.008838739,0.020546952,-0.012007505,0.008440205,-0.002271564,0.000647388,0.000390831,-0.002024737,0.027311431,-0.009909121,0.01,0,0,0,-0.01,-0.13,-0.12,-0.03,-0.04,0.06,-0.06,0,0.04,0.75,1.91,3.82,5.05,0.00021901,-0.014824515,0.011060947,-0.001006745,-0.001546259,-0.001447062,-0.016794926,-0.036499,-0.06511134,-0.031735455,-0.000431871,-0.001563272,-0.002812548,-0.000373149,-0.001243564,0.001168259,5.17E-05,-0.000498631,-0.000731768,-0.00043062,-0.000596639,-0.000282024,-0.003636533,0.000377928,-5.73E-06,-0.007966736,0.003671377,-0.0006102,0.003180329,-3.78E-05,3.2
-0.000159378,-0.000672843,6.83E-05,0.003027812,-0.001982102,0.002141642,0.003247587,0.004893363,0.005590493,-0.00831573,0.009113557,0.007124466,0.000930576,-0.007740856,-0.010868274,-0.003318119,0.078642842,0.005728847,-0.3292,42,0.002985852,0.002074911,0.002161174,0,0.4,-0.028606512,0.043514683,0.002683049,-0.137959444,0.051088675,-0.02184794,0.000799214,0.000108784,0.002865153,-0.0024951,0.000922703,0.001339406,0.000224442,0.000909119,0.001896334,0.00184322,0.000365124,0.001414518,-0.000912367,41.1,0,41.6,6.562444094,4.343805422,4.691347882,5.894402834,5.068904202,6.679599186,4.369447852,4.787491743,6.042632834,5.170483995,0.004944747,0.001764208,0.002984755,0.01,0.00415697,-0.00107473,0.00643831,-0.003048785,-0.005655558,-0.017407267,-0.005543951,0.000556523,-0.000708975,0.001190386,-0.033115172,0.091311454,-0.036014503,0.02,0,0.01,0.01,0.01,-0.13,-0.25,-0.16,-0.12,0.04,-0.07,-0.01,0.03,0.6,1.64,3.64,4.91,0.027005314,-0.019707422,-0.004761317,0.016879302,-0.005170908,-0.007273691,-0.003514758,-0.000927921,-0.059911558,0.001214394,-0.003729733,-0.002788491,-0.017262282,0.000405504,-0.007791533,-0.000327723,-0.001057625,-0.004160106,-0.005105498,-0.004049308,-0.002437728,0.002032224,-0.009219321,-0.00083156,-0.005262589,0.005866336,-0.007868932,0.002226543,-0.009746732,-0.003748923,3
